Current Time                                                                Throughput               

21713.000000                                                                5882.352941              

21723.000000                                                                10000.000000             

21728.000000                                                                20000.000000             

21749.000000                                                                4761.904762              

21756.000000                                                                14285.714286             

21769.000000                                                                7692.307692              

21773.000000                                                                25000.000000             

21784.000000                                                                9090.909091              

21788.000000                                                                25000.000000             

21801.000000                                                                7692.307692              

21808.000000                                                                14285.714286             

21818.000000                                                                10000.000000             

21824.000000                                                                16666.666667             

21833.000000                                                                11111.111111             

21850.000000                                                                5882.352941              

21858.000000                                                                12500.000000             

21870.000000                                                                8333.333333              

21877.000000                                                                14285.714286             

21882.000000                                                                20000.000000             

21891.000000                                                                11111.111111             

21899.000000                                                                12500.000000             

21906.000000                                                                14285.714286             

21914.000000                                                                12500.000000             

21933.000000                                                                5263.157895              

21940.000000                                                                14285.714286             

21950.000000                                                                10000.000000             

21957.000000                                                                14285.714286             

21971.000000                                                                7142.857143              

21981.000000                                                                10000.000000             

21989.000000                                                                12500.000000             

22001.000000                                                                8333.333333              

22014.000000                                                                7692.307692              

22020.000000                                                                16666.666667             

22029.000000                                                                11111.111111             

22036.000000                                                                14285.714286             

22044.000000                                                                12500.000000             

22053.000000                                                                11111.111111             

22062.000000                                                                11111.111111             

22068.000000                                                                16666.666667             

22077.000000                                                                11111.111111             

22083.000000                                                                16666.666667             

22090.000000                                                                14285.714286             

22105.000000                                                                6666.666667              

22108.000000                                                                33333.333333             

22119.000000                                                                9090.909091              

22130.000000                                                                9090.909091              

22137.000000                                                                14285.714286             

22149.000000                                                                8333.333333              

22154.000000                                                                20000.000000             

22159.000000                                                                20000.000000             

22168.000000                                                                11111.111111             

22184.000000                                                                6250.000000              

22191.000000                                                                14285.714286             

22200.000000                                                                11111.111111             

22212.000000                                                                8333.333333              

22217.000000                                                                20000.000000             

22223.000000                                                                16666.666667             

22252.000000                                                                3448.275862              

22256.000000                                                                25000.000000             

22267.000000                                                                9090.909091              

22278.000000                                                                9090.909091              

22290.000000                                                                8333.333333              

22293.000000                                                                33333.333333             

22303.000000                                                                10000.000000             

22312.000000                                                                11111.111111             

22325.000000                                                                7692.307692              

22333.000000                                                                12500.000000             

22339.000000                                                                16666.666667             

22350.000000                                                                9090.909091              

22358.000000                                                                12500.000000             

22375.000000                                                                5882.352941              

22383.000000                                                                12500.000000             

22388.000000                                                                20000.000000             

22403.000000                                                                6666.666667              

22413.000000                                                                10000.000000             

22420.000000                                                                14285.714286             

22428.000000                                                                12500.000000             

22438.000000                                                                10000.000000             

22446.000000                                                                12500.000000             

22457.000000                                                                9090.909091              

22464.000000                                                                14285.714286             

22471.000000                                                                14285.714286             

22479.000000                                                                12500.000000             

22488.000000                                                                11111.111111             

22496.000000                                                                12500.000000             

22505.000000                                                                11111.111111             

22519.000000                                                                7142.857143              

22529.000000                                                                10000.000000             

22533.000000                                                                25000.000000             

22549.000000                                                                6250.000000              

22558.000000                                                                11111.111111             

22574.000000                                                                6250.000000              

22583.000000                                                                11111.111111             

22590.000000                                                                14285.714286             

22598.000000                                                                12500.000000             

22605.000000                                                                14285.714286             

22618.000000                                                                7692.307692              

22627.000000                                                                11111.111111             

22646.000000                                                                5263.157895              

22654.000000                                                                12500.000000             

22663.000000                                                                11111.111111             

22669.000000                                                                16666.666667             

22679.000000                                                                10000.000000             

22688.000000                                                                11111.111111             

22698.000000                                                                10000.000000             

22710.000000                                                                8333.333333              

22725.000000                                                                6666.666667              

22736.000000                                                                9090.909091              

22741.000000                                                                20000.000000             

22762.000000                                                                4761.904762              

22768.000000                                                                16666.666667             

22776.000000                                                                12500.000000             

22786.000000                                                                10000.000000             

22796.000000                                                                10000.000000             

22803.000000                                                                14285.714286             

22811.000000                                                                12500.000000             

22825.000000                                                                7142.857143              

22836.000000                                                                9090.909091              

22843.000000                                                                14285.714286             

22858.000000                                                                6666.666667              

22866.000000                                                                12500.000000             

22878.000000                                                                8333.333333              

22886.000000                                                                12500.000000             

22894.000000                                                                12500.000000             

22907.000000                                                                7692.307692              

22914.000000                                                                14285.714286             

22920.000000                                                                16666.666667             

22934.000000                                                                7142.857143              

22942.000000                                                                12500.000000             

22949.000000                                                                14285.714286             

22959.000000                                                                10000.000000             

22969.000000                                                                10000.000000             

22975.000000                                                                16666.666667             

22986.000000                                                                9090.909091              

22996.000000                                                                10000.000000             

23005.000000                                                                11111.111111             

23018.000000                                                                7692.307692              

23027.000000                                                                11111.111111             

23035.000000                                                                12500.000000             

23042.000000                                                                14285.714286             

23050.000000                                                                12500.000000             

23058.000000                                                                12500.000000             

23075.000000                                                                5882.352941              

23080.000000                                                                20000.000000             

23089.000000                                                                11111.111111             

23097.000000                                                                12500.000000             

23106.000000                                                                11111.111111             

23113.000000                                                                14285.714286             

23130.000000                                                                5882.352941              

23136.000000                                                                16666.666667             

23151.000000                                                                6666.666667              

23160.000000                                                                11111.111111             

23164.000000                                                                25000.000000             

23181.000000                                                                5882.352941              

23188.000000                                                                14285.714286             

23197.000000                                                                11111.111111             

23203.000000                                                                16666.666667             

23225.000000                                                                4545.454545              

23232.000000                                                                14285.714286             

23245.000000                                                                7692.307692              

23263.000000                                                                5555.555556              

23265.000000                                                                50000.000000             

23281.000000                                                                6250.000000              

23284.000000                                                                33333.333333             

23303.000000                                                                5263.157895              

23310.000000                                                                14285.714286             

23322.000000                                                                8333.333333              

23331.000000                                                                11111.111111             

23339.000000                                                                12500.000000             

23346.000000                                                                14285.714286             

23356.000000                                                                10000.000000             

23362.000000                                                                16666.666667             

23373.000000                                                                9090.909091              

23382.000000                                                                11111.111111             

23389.000000                                                                14285.714286             

23395.000000                                                                16666.666667             

23411.000000                                                                6250.000000              

23418.000000                                                                14285.714286             

23428.000000                                                                10000.000000             

23437.000000                                                                11111.111111             

23446.000000                                                                11111.111111             

23453.000000                                                                14285.714286             

23461.000000                                                                12500.000000             

23472.000000                                                                9090.909091              

23479.000000                                                                14285.714286             

23486.000000                                                                14285.714286             

23494.000000                                                                12500.000000             

23513.000000                                                                5263.157895              

23518.000000                                                                20000.000000             

23526.000000                                                                12500.000000             

23535.000000                                                                11111.111111             

23543.000000                                                                12500.000000             

23554.000000                                                                9090.909091              

23561.000000                                                                14285.714286             

23571.000000                                                                10000.000000             

23582.000000                                                                9090.909091              

23588.000000                                                                16666.666667             

23601.000000                                                                7692.307692              

23614.000000                                                                7692.307692              

23621.000000                                                                14285.714286             

23629.000000                                                                12500.000000             

23639.000000                                                                10000.000000             

23647.000000                                                                12500.000000             

23659.000000                                                                8333.333333              

23672.000000                                                                7692.307692              

23678.000000                                                                16666.666667             

23689.000000                                                                9090.909091              

23699.000000                                                                10000.000000             

23710.000000                                                                9090.909091              

23720.000000                                                                10000.000000             

23734.000000                                                                7142.857143              

23742.000000                                                                12500.000000             

23749.000000                                                                14285.714286             

23763.000000                                                                7142.857143              

23769.000000                                                                16666.666667             

23785.000000                                                                6250.000000              

23789.000000                                                                25000.000000             

23798.000000                                                                11111.111111             

23808.000000                                                                10000.000000             

23818.000000                                                                10000.000000             

23825.000000                                                                14285.714286             

23841.000000                                                                6250.000000              

23855.000000                                                                7142.857143              

23862.000000                                                                14285.714286             

23872.000000                                                                10000.000000             

23880.000000                                                                12500.000000             

23889.000000                                                                11111.111111             

23901.000000                                                                8333.333333              

23911.000000                                                                10000.000000             

23919.000000                                                                12500.000000             

23929.000000                                                                10000.000000             

23944.000000                                                                6666.666667              

23951.000000                                                                14285.714286             

23960.000000                                                                11111.111111             

23970.000000                                                                10000.000000             

23982.000000                                                                8333.333333              

23989.000000                                                                14285.714286             

24002.000000                                                                7692.307692              

24011.000000                                                                11111.111111             

24020.000000                                                                11111.111111             

24031.000000                                                                9090.909091              

24039.000000                                                                12500.000000             

24048.000000                                                                11111.111111             

24068.000000                                                                5000.000000              

24070.000000                                                                50000.000000             

24081.000000                                                                9090.909091              

24087.000000                                                                16666.666667             

24103.000000                                                                6250.000000              

24107.000000                                                                25000.000000             

24118.000000                                                                9090.909091              

24135.000000                                                                5882.352941              

24138.000000                                                                33333.333333             

24148.000000                                                                10000.000000             

24156.000000                                                                12500.000000             

24166.000000                                                                10000.000000             

24176.000000                                                                10000.000000             

24186.000000                                                                10000.000000             

24196.000000                                                                10000.000000             

24204.000000                                                                12500.000000             

24215.000000                                                                9090.909091              

24225.000000                                                                10000.000000             

24235.000000                                                                10000.000000             

24243.000000                                                                12500.000000             

24254.000000                                                                9090.909091              

24269.000000                                                                6666.666667              

24272.000000                                                                33333.333333             

24284.000000                                                                8333.333333              

24292.000000                                                                12500.000000             

24299.000000                                                                14285.714286             

24309.000000                                                                10000.000000             

24319.000000                                                                10000.000000             

24330.000000                                                                9090.909091              

24339.000000                                                                11111.111111             

24347.000000                                                                12500.000000             

24358.000000                                                                9090.909091              

24368.000000                                                                10000.000000             

24375.000000                                                                14285.714286             

24385.000000                                                                10000.000000             

24395.000000                                                                10000.000000             

24405.000000                                                                10000.000000             

24414.000000                                                                11111.111111             

24422.000000                                                                12500.000000             

24433.000000                                                                9090.909091              

24443.000000                                                                10000.000000             

24452.000000                                                                11111.111111             

24462.000000                                                                10000.000000             

24472.000000                                                                10000.000000             

24480.000000                                                                12500.000000             

24489.000000                                                                11111.111111             

24504.000000                                                                6666.666667              

24512.000000                                                                12500.000000             

24519.000000                                                                14285.714286             

24530.000000                                                                9090.909091              

24538.000000                                                                12500.000000             

24550.000000                                                                8333.333333              

24559.000000                                                                11111.111111             

24568.000000                                                                11111.111111             

24578.000000                                                                10000.000000             

24589.000000                                                                9090.909091              

24599.000000                                                                10000.000000             

24608.000000                                                                11111.111111             

24618.000000                                                                10000.000000             

24628.000000                                                                10000.000000             

24639.000000                                                                9090.909091              

24645.000000                                                                16666.666667             

24661.000000                                                                6250.000000              

24674.000000                                                                7692.307692              

24681.000000                                                                14285.714286             

24691.000000                                                                10000.000000             

24700.000000                                                                11111.111111             

24709.000000                                                                11111.111111             

24718.000000                                                                11111.111111             

24730.000000                                                                8333.333333              

24741.000000                                                                9090.909091              

24751.000000                                                                10000.000000             

24759.000000                                                                12500.000000             

24769.000000                                                                10000.000000             

24784.000000                                                                6666.666667              

24793.000000                                                                11111.111111             

24803.000000                                                                10000.000000             

24813.000000                                                                10000.000000             

24821.000000                                                                12500.000000             

24828.000000                                                                14285.714286             

24842.000000                                                                7142.857143              

24852.000000                                                                10000.000000             

24862.000000                                                                10000.000000             

24870.000000                                                                12500.000000             

24883.000000                                                                7692.307692              

24909.000000                                                                3846.153846              

24918.000000                                                                11111.111111             

24926.000000                                                                12500.000000             

24936.000000                                                                10000.000000             

24945.000000                                                                11111.111111             

24959.000000                                                                7142.857143              

24965.000000                                                                16666.666667             

24974.000000                                                                11111.111111             

24987.000000                                                                7692.307692              

24994.000000                                                                14285.714286             

25002.000000                                                                12500.000000             

25010.000000                                                                12500.000000             

25019.000000                                                                11111.111111             

25025.000000                                                                16666.666667             

25035.000000                                                                10000.000000             

25049.000000                                                                7142.857143              

25057.000000                                                                12500.000000             

25065.000000                                                                12500.000000             

25071.000000                                                                16666.666667             

25083.000000                                                                8333.333333              

25091.000000                                                                12500.000000             

25099.000000                                                                12500.000000             

25107.000000                                                                12500.000000             

25115.000000                                                                12500.000000             

25127.000000                                                                8333.333333              

25135.000000                                                                12500.000000             

25141.000000                                                                16666.666667             

25152.000000                                                                9090.909091              

25163.000000                                                                9090.909091              

25169.000000                                                                16666.666667             

25177.000000                                                                12500.000000             

25184.000000                                                                14285.714286             

25199.000000                                                                6666.666667              

25206.000000                                                                14285.714286             

25220.000000                                                                7142.857143              

25227.000000                                                                14285.714286             

25234.000000                                                                14285.714286             

25241.000000                                                                14285.714286             

25263.000000                                                                4545.454545              

25268.000000                                                                20000.000000             

25277.000000                                                                11111.111111             

25285.000000                                                                12500.000000             

25300.000000                                                                6666.666667              

25308.000000                                                                12500.000000             

25314.000000                                                                16666.666667             

25332.000000                                                                5555.555556              

25339.000000                                                                14285.714286             

25350.000000                                                                9090.909091              

25360.000000                                                                10000.000000             

25367.000000                                                                14285.714286             

25375.000000                                                                12500.000000             

25381.000000                                                                16666.666667             

25399.000000                                                                5555.555556              

25407.000000                                                                12500.000000             

25414.000000                                                                14285.714286             

25426.000000                                                                8333.333333              

25436.000000                                                                10000.000000             

25447.000000                                                                9090.909091              

25466.000000                                                                5263.157895              

25474.000000                                                                12500.000000             

25484.000000                                                                10000.000000             

25492.000000                                                                12500.000000             

25504.000000                                                                8333.333333              

25521.000000                                                                5882.352941              

25530.000000                                                                11111.111111             

25537.000000                                                                14285.714286             

25542.000000                                                                20000.000000             

25553.000000                                                                9090.909091              

25567.000000                                                                7142.857143              

25575.000000                                                                12500.000000             

25582.000000                                                                14285.714286             

25590.000000                                                                12500.000000             

25597.000000                                                                14285.714286             

25608.000000                                                                9090.909091              

25617.000000                                                                11111.111111             

25624.000000                                                                14285.714286             

25631.000000                                                                14285.714286             

25641.000000                                                                10000.000000             

25649.000000                                                                12500.000000             

25663.000000                                                                7142.857143              

25669.000000                                                                16666.666667             

25679.000000                                                                10000.000000             

25690.000000                                                                9090.909091              

25697.000000                                                                14285.714286             

25708.000000                                                                9090.909091              

25715.000000                                                                14285.714286             

25722.000000                                                                14285.714286             

25738.000000                                                                6250.000000              

25745.000000                                                                14285.714286             

25758.000000                                                                7692.307692              

25769.000000                                                                9090.909091              

25775.000000                                                                16666.666667             

25790.000000                                                                6666.666667              

25798.000000                                                                12500.000000             

25806.000000                                                                12500.000000             

25812.000000                                                                16666.666667             

25820.000000                                                                12500.000000             

25826.000000                                                                16666.666667             

25846.000000                                                                5000.000000              

25852.000000                                                                16666.666667             

25862.000000                                                                10000.000000             

25869.000000                                                                14285.714286             

25880.000000                                                                9090.909091              

25897.000000                                                                5882.352941              

25904.000000                                                                14285.714286             

25911.000000                                                                14285.714286             

25921.000000                                                                10000.000000             

25926.000000                                                                20000.000000             

25939.000000                                                                7692.307692              
